NFT_name,price,status
CryptoPunk #8824,7762.9022,Highest
CryptoPunk #8824,263.4639,Lowest
CryptoPunk #8825,40.059,Highest
CryptoPunk #8825,40.059,Lowest
CryptoPunk #8826,88673.9,Highest
CryptoPunk #8826,47638.3065,Lowest
CryptoPunk #8828,178178.55,Highest
CryptoPunk #8828,27267.75,Lowest
CryptoPunk #8829,42418.4625,Highest
CryptoPunk #8829,73.7935,Lowest
CryptoPunk #883,417299.2,Highest
CryptoPunk #883,0,Lowest
CryptoPunk #8830,44644.125,Highest
CryptoPunk #8830,586.528,Lowest
CryptoPunk #8831,358.77,Highest
CryptoPunk #8831,358.77,Lowest
CryptoPunk #8832,1780.4994,Highest
CryptoPunk #8832,51.3,Lowest
CryptoPunk #8833,40462.52,Highest
CryptoPunk #8833,40462.52,Lowest
CryptoPunk #8834,40227.7757,Highest
CryptoPunk #8834,40227.7757,Lowest
CryptoPunk #8835,166.27,Highest
CryptoPunk #8835,114.588,Lowest
CryptoPunk #8836,260,Highest
CryptoPunk #8836,260,Lowest
CryptoPunk #8837,1946.01,Highest
CryptoPunk #8837,473.8385,Lowest
CryptoPunk #8838,553301.55,Highest
CryptoPunk #8838,74658.22,Lowest
CryptoPunk #8839,0,Highest
CryptoPunk #8839,0,Lowest
CryptoPunk #8840,207.2775,Highest
CryptoPunk #8840,207.2775,Lowest
CryptoPunk #8842,537725.3,Highest
CryptoPunk #8842,537725.3,Lowest
CryptoPunk #8843,206.61,Highest
CryptoPunk #8843,69.8475,Lowest
CryptoPunk #8844,158516.25,Highest
CryptoPunk #8844,158516.25,Lowest
CryptoPunk #8845,8183.28,Highest
CryptoPunk #8845,2690.971,Lowest
CryptoPunk #8847,129633,Highest
CryptoPunk #8847,43985.6,Lowest
CryptoPunk #8849,54418.23,Highest
CryptoPunk #8849,30235.68,Lowest
CryptoPunk #8850,57.075,Highest
CryptoPunk #8850,57.075,Lowest
CryptoPunk #8851,333.15,Highest
CryptoPunk #8851,144.385,Lowest
CryptoPunk #8852,104.834,Highest
CryptoPunk #8852,104.834,Lowest
CryptoPunk #8853,58.3245,Highest
CryptoPunk #8853,0,Lowest
CryptoPunk #8854,91.2605,Highest
CryptoPunk #8854,91.2605,Lowest
CryptoPunk #8855,367611.84,Highest
CryptoPunk #8855,53269.9567,Lowest
CryptoPunk #8857,6418580,Highest
CryptoPunk #8857,1676.85,Lowest
CryptoPunk #8858,376824.96,Highest
CryptoPunk #8858,55109.8537,Lowest
CryptoPunk #8859,471031.2,Highest
CryptoPunk #8859,49911.12,Lowest
CryptoPunk #886,114410.5729,Highest
CryptoPunk #886,36681.856,Lowest
CryptoPunk #8861,36853.056,Highest
CryptoPunk #8861,162.196,Lowest
CryptoPunk #8865,739164,Highest
CryptoPunk #8865,260617,Lowest
CryptoPunk #8866,0,Highest
CryptoPunk #8866,0,Lowest
CryptoPunk #8869,430103.5775,Highest
CryptoPunk #8869,55697.1002,Lowest
CryptoPunk #8870,406148,Highest
CryptoPunk #8870,158.832,Lowest
CryptoPunk #8871,389763.08,Highest
CryptoPunk #8871,161.735,Lowest
CryptoPunk #8872,43087.725,Highest
CryptoPunk #8872,30242.9158,Lowest
CryptoPunk #8873,0,Highest
CryptoPunk #8873,0,Lowest
CryptoPunk #8874,347183.92,Highest
CryptoPunk #8874,39642.9242,Lowest
CryptoPunk #8876,53337.5472,Highest
CryptoPunk #8876,53337.5472,Lowest
CryptoPunk #8877,88644.43,Highest
CryptoPunk #8877,0,Lowest
CryptoPunk #8878,85.5,Highest
CryptoPunk #8878,41.92262,Lowest
CryptoPunk #8879,179276.4864,Highest
CryptoPunk #8879,1816.0713,Lowest
CryptoPunk #8881,149880.0855,Highest
CryptoPunk #8881,149880.0855,Lowest
CryptoPunk #8885,31578.5149,Highest
CryptoPunk #8885,68.5355,Lowest
CryptoPunk #8886,3687.75,Highest
CryptoPunk #8886,1242.12,Lowest
CryptoPunk #8887,0,Highest
CryptoPunk #8887,0,Lowest
CryptoPunk #8888,2911104.416,Highest
CryptoPunk #8888,47832.479,Lowest
CryptoPunk #8889,199437.12,Highest
CryptoPunk #8889,0,Lowest
CryptoPunk #8892,42640.0693,Highest
CryptoPunk #8892,465.384,Lowest
CryptoPunk #8893,59328.18,Highest
CryptoPunk #8893,59328.18,Lowest
CryptoPunk #8894,354336.64,Highest
CryptoPunk #8894,0,Lowest
CryptoPunk #8897,84460.815,Highest
CryptoPunk #8897,4104.66,Lowest
CryptoPunk #8898,1186728.4,Highest
CryptoPunk #8898,145368.92,Lowest
CryptoPunk #89,6701.6475,Highest
CryptoPunk #89,0,Lowest
CryptoPunk #8900,26699.36,Highest
CryptoPunk #8900,8411.7,Lowest
CryptoPunk #8901,14840.7475,Highest
CryptoPunk #8901,1215.602,Lowest
CryptoPunk #8902,411170.985,Highest
CryptoPunk #8902,46.035,Lowest
CryptoPunk #8903,354.651,Highest
CryptoPunk #8903,65.7433,Lowest
CryptoPunk #8904,9871.6702,Highest
CryptoPunk #8904,82.12,Lowest
CryptoPunk #8905,41876.52,Highest
CryptoPunk #8905,39.6304,Lowest
CryptoPunk #8906,110913.6,Highest
CryptoPunk #8906,34501,Lowest
CryptoPunk #8907,596587.2,Highest
CryptoPunk #8907,42682.253,Lowest
CryptoPunk #891,648249.5859,Highest
CryptoPunk #891,143497.44,Lowest
CryptoPunk #8910,0,Highest
CryptoPunk #8910,0,Lowest
CryptoPunk #8911,432896.2911,Highest
CryptoPunk #8911,45.815,Lowest
CryptoPunk #8912,85.9533,Highest
CryptoPunk #8912,31.157,Lowest
CryptoPunk #8913,317094,Highest
CryptoPunk #8913,48170.97,Lowest
CryptoPunk #8915,263.3277,Highest
CryptoPunk #8915,263.3277,Lowest
CryptoPunk #8916,69415.38,Highest
CryptoPunk #8916,59633.6,Lowest
CryptoPunk #8917,56.1264,Highest
CryptoPunk #8917,56.1264,Lowest
CryptoPunk #8918,121609.92,Highest
CryptoPunk #8918,159.705,Lowest
CryptoPunk #8919,44321.76,Highest
CryptoPunk #8919,43.59,Lowest
CryptoPunk #8920,0,Highest
CryptoPunk #8920,0,Lowest
CryptoPunk #8922,396677.08,Highest
CryptoPunk #8922,0,Lowest
CryptoPunk #8924,147133.48,Highest
CryptoPunk #8924,80.63,Lowest
CryptoPunk #8925,0,Highest
CryptoPunk #8925,0,Lowest
CryptoPunk #8926,18032.5,Highest
CryptoPunk #8926,291.2615,Lowest
CryptoPunk #8927,49950.96,Highest
CryptoPunk #8927,392.6181,Lowest
CryptoPunk #8929,47330.46,Highest
CryptoPunk #8929,47330.46,Lowest
CryptoPunk #8930,783907.25,Highest
CryptoPunk #8930,53713.31,Lowest
CryptoPunk #8931,1344.5225,Highest
CryptoPunk #8931,351.5225,Lowest
CryptoPunk #8932,59150.205,Highest
CryptoPunk #8932,59150.205,Lowest
CryptoPunk #8933,76019.7,Highest
CryptoPunk #8933,18166.2,Lowest
CryptoPunk #8934,321.6654,Highest
CryptoPunk #8934,36.151,Lowest
CryptoPunk #8936,73066.3626,Highest
CryptoPunk #8936,60257.2247,Lowest
CryptoPunk #8937,252384.4305,Highest
CryptoPunk #8937,41258.49,Lowest
CryptoPunk #8938,244067.2518,Highest
CryptoPunk #8938,181.2655,Lowest
CryptoPunk #8940,0,Highest
CryptoPunk #8940,0,Lowest
CryptoPunk #8941,34059.055,Highest
CryptoPunk #8941,27778.5,Lowest
CryptoPunk #8942,607.101,Highest
CryptoPunk #8942,607.101,Lowest
CryptoPunk #8943,80.286,Highest
CryptoPunk #8943,80.286,Lowest
CryptoPunk #8944,45960.24,Highest
CryptoPunk #8944,14298.64,Lowest
CryptoPunk #8945,338364.773,Highest
CryptoPunk #8945,38093.4,Lowest
CryptoPunk #8946,78629.22,Highest
CryptoPunk #8946,300.72,Lowest
CryptoPunk #8947,65605.3,Highest
CryptoPunk #8947,53450.5,Lowest
CryptoPunk #8949,98808.06,Highest
CryptoPunk #8949,37.495,Lowest
CryptoPunk #8950,81308.04,Highest
CryptoPunk #8950,0,Lowest
CryptoPunk #8951,637620.114,Highest
CryptoPunk #8951,158.82,Lowest
CryptoPunk #8952,0,Highest
CryptoPunk #8952,0,Lowest
CryptoPunk #8953,45215.7,Highest
CryptoPunk #8953,31709.4,Lowest
CryptoPunk #8954,48817.258,Highest
CryptoPunk #8954,25.2256,Lowest
CryptoPunk #8956,72113.79,Highest
CryptoPunk #8956,103.745,Lowest
CryptoPunk #8958,159.762,Highest
CryptoPunk #8958,159.762,Lowest
CryptoPunk #8959,267386.6,Highest
CryptoPunk #8959,267386.6,Lowest
CryptoPunk #8961,233349.1059,Highest
CryptoPunk #8961,58261.0033,Lowest
CryptoPunk #8967,157.66,Highest
CryptoPunk #8967,157.66,Lowest
CryptoPunk #8969,453544.3,Highest
CryptoPunk #8969,406308.6,Lowest
CryptoPunk #8970,306144.1604,Highest
CryptoPunk #8970,161.735,Lowest
CryptoPunk #8971,43856.96,Highest
CryptoPunk #8971,87.64,Lowest
CryptoPunk #8972,75413.1,Highest
CryptoPunk #8972,75413.1,Lowest
CryptoPunk #8973,83.9828,Highest
CryptoPunk #8973,83.9828,Lowest
CryptoPunk #8974,0,Highest
CryptoPunk #8974,0,Lowest
CryptoPunk #8976,119.7045,Highest
CryptoPunk #8976,119.7045,Lowest
CryptoPunk #8978,190990.575,Highest
CryptoPunk #8978,89.545,Lowest
CryptoPunk #898,42551.5222,Highest
CryptoPunk #898,42551.5222,Lowest
CryptoPunk #8981,1551.28,Highest
CryptoPunk #8981,126.81,Lowest
CryptoPunk #8982,430456,Highest
CryptoPunk #8982,430456,Lowest
CryptoPunk #8984,505.8804,Highest
CryptoPunk #8984,161.735,Lowest
CryptoPunk #8987,9693.06,Highest
CryptoPunk #8987,9693.06,Lowest
CryptoPunk #8988,109462.7964,Highest
CryptoPunk #8988,27778.5,Lowest
CryptoPunk #8989,73975.11,Highest
CryptoPunk #8989,73975.11,Lowest
CryptoPunk #8990,71449.29,Highest
CryptoPunk #8990,0,Lowest
CryptoPunk #8991,321641.84,Highest
CryptoPunk #8991,486.109,Lowest
CryptoPunk #8993,431925.5724,Highest
CryptoPunk #8993,36568.575,Lowest
CryptoPunk #8994,338.4,Highest
CryptoPunk #8994,92.5254,Lowest
CryptoPunk #8995,29094.6,Highest
CryptoPunk #8995,21820.95,Lowest
CryptoPunk #8996,166939.91,Highest
CryptoPunk #8996,731.774,Lowest
CryptoPunk #8998,219718.08,Highest
CryptoPunk #8998,60.356,Lowest
CryptoPunk #8999,0,Highest
CryptoPunk #8999,0,Lowest
CryptoPunk #900,424375.4102,Highest
CryptoPunk #900,400271.1363,Lowest
CryptoPunk #9000,78597.772,Highest
CryptoPunk #9000,0.001012621,Lowest
CryptoPunk #9001,409113.86,Highest
CryptoPunk #9001,79.0174,Lowest
CryptoPunk #9002,45478.44,Highest
CryptoPunk #9002,45478.44,Lowest
CryptoPunk #9003,0,Highest
CryptoPunk #9003,0,Lowest
CryptoPunk #9005,489654.56,Highest
CryptoPunk #9005,36.151,Lowest
CryptoPunk #9007,44323.6,Highest
CryptoPunk #9007,44323.6,Lowest
CryptoPunk #9008,31326.4,Highest
CryptoPunk #9008,154.5375,Lowest
CryptoPunk #9009,0,Highest
CryptoPunk #9009,0,Lowest
CryptoPunk #9010,468101.6649,Highest
CryptoPunk #9010,176.416,Lowest
CryptoPunk #9011,87.362,Highest
CryptoPunk #9011,87.362,Lowest
CryptoPunk #9012,96783.5,Highest
CryptoPunk #9012,47114.85,Lowest
CryptoPunk #9013,249207,Highest
CryptoPunk #9013,249207,Lowest
CryptoPunk #9014,413568.88,Highest
CryptoPunk #9014,41258.285,Lowest
CryptoPunk #9015,52739.3754,Highest
CryptoPunk #9015,19978.1715,Lowest
CryptoPunk #9016,257370.24,Highest
CryptoPunk #9016,103.055,Lowest
CryptoPunk #9017,464397.6102,Highest
CryptoPunk #9017,53797.83833,Lowest
CryptoPunk #9018,82121.1204,Highest
CryptoPunk #9018,47235.7204,Lowest
CryptoPunk #9019,674914.877,Highest
CryptoPunk #9019,197110.4,Lowest
CryptoPunk #9022,361568,Highest
CryptoPunk #9022,1817.445,Lowest
CryptoPunk #9023,67615.4196,Highest
CryptoPunk #9023,36469.825,Lowest
CryptoPunk #9024,63161.955,Highest
CryptoPunk #9024,64.923,Lowest
CryptoPunk #9025,40901.59,Highest
CryptoPunk #9025,109.956,Lowest
CryptoPunk #9026,33738.4,Highest
CryptoPunk #9026,33738.4,Lowest
CryptoPunk #9027,146993.4,Highest
CryptoPunk #9027,39274.1531,Lowest
CryptoPunk #9028,207714.24,Highest
CryptoPunk #9028,5778.75,Lowest
CryptoPunk #9029,52381.49,Highest
CryptoPunk #9029,52381.49,Lowest
CryptoPunk #9030,6041.4525,Highest
CryptoPunk #9030,0,Lowest
CryptoPunk #9031,703793.3395,Highest
CryptoPunk #9031,428750,Lowest
CryptoPunk #9032,130.56,Highest
CryptoPunk #9032,55.1968,Lowest
CryptoPunk #9033,113.115,Highest
CryptoPunk #9033,113.115,Lowest
CryptoPunk #9034,110.7781578,Highest
CryptoPunk #9034,110.7781578,Lowest
CryptoPunk #9035,94.0953,Highest
CryptoPunk #9035,94.0953,Lowest
CryptoPunk #9039,436657.91,Highest
CryptoPunk #9039,436657.91,Lowest
CryptoPunk #9040,295.8795,Highest
CryptoPunk #9040,169.8178,Lowest
CryptoPunk #9041,360186.9404,Highest
CryptoPunk #9041,360186.9404,Lowest
CryptoPunk #9042,422392.625,Highest
CryptoPunk #9042,0,Lowest
CryptoPunk #9043,408195.9,Highest
CryptoPunk #9043,0,Lowest
CryptoPunk #9045,235663.5,Highest
CryptoPunk #9045,235663.5,Lowest
CryptoPunk #9046,405176.25,Highest
CryptoPunk #9046,50442,Lowest
CryptoPunk #9047,481167.44,Highest
CryptoPunk #9047,383.26,Lowest
CryptoPunk #9049,343197.36,Highest
CryptoPunk #9049,343197.36,Lowest
CryptoPunk #9052,1546355,Highest
CryptoPunk #9052,21828.24,Lowest
CryptoPunk #9053,272278.44,Highest
CryptoPunk #9053,161278.83,Lowest
CryptoPunk #9054,329448.888,Highest
CryptoPunk #9054,136811.16,Lowest
CryptoPunk #9055,66.5025,Highest
CryptoPunk #9055,66.5025,Lowest
CryptoPunk #9056,232349.46,Highest
CryptoPunk #9056,232349.46,Lowest
CryptoPunk #9057,80129.665,Highest
CryptoPunk #9057,80129.665,Lowest
CryptoPunk #9058,159980.25,Highest
CryptoPunk #9058,159980.25,Lowest
CryptoPunk #9059,412515.6,Highest
CryptoPunk #9059,243105.75,Lowest
CryptoPunk #906,263272.96,Highest
CryptoPunk #906,80.66,Lowest
CryptoPunk #9060,356213.75,Highest
CryptoPunk #9060,0,Lowest
CryptoPunk #9061,32973.88,Highest
CryptoPunk #9061,32973.88,Lowest
CryptoPunk #9062,488022.68,Highest
CryptoPunk #9062,78719.59,Lowest
CryptoPunk #9063,169892.66,Highest
CryptoPunk #9063,130937.9,Lowest
CryptoPunk #9064,114318.386,Highest
CryptoPunk #9064,114318.386,Lowest
CryptoPunk #9065,64329.8553,Highest
CryptoPunk #9065,41531.1,Lowest
CryptoPunk #9066,279436.89,Highest
CryptoPunk #9066,279436.89,Lowest
CryptoPunk #9069,61387.2996,Highest
CryptoPunk #9069,61387.2996,Lowest
CryptoPunk #907,223592.4618,Highest
CryptoPunk #907,0,Lowest
CryptoPunk #9070,33338.816,Highest
CryptoPunk #9070,33338.816,Lowest
CryptoPunk #9071,439442.843,Highest
CryptoPunk #9071,93740.98,Lowest
CryptoPunk #9072,191059.2,Highest
CryptoPunk #9072,36780.8025,Lowest
CryptoPunk #9073,50600.22,Highest
CryptoPunk #9073,50600.22,Lowest
CryptoPunk #9075,139062.84,Highest
CryptoPunk #9075,34712.48,Lowest
CryptoPunk #9076,21385.68,Highest
CryptoPunk #9076,15327.625,Lowest
CryptoPunk #9077,149.3118,Highest
CryptoPunk #9077,149.3118,Lowest
CryptoPunk #9079,697606.8,Highest
CryptoPunk #9079,3219.535,Lowest
CryptoPunk #9080,324734.55,Highest
CryptoPunk #9080,324734.55,Lowest
CryptoPunk #9081,540395.0468,Highest
CryptoPunk #9081,442168.2,Lowest
CryptoPunk #9082,78085.3395,Highest
CryptoPunk #9082,47946.4125,Lowest
CryptoPunk #9084,100301.3184,Highest
CryptoPunk #9084,81073.28,Lowest
CryptoPunk #9085,315306.74,Highest
CryptoPunk #9085,26864.014,Lowest
CryptoPunk #9086,2109.135,Highest
CryptoPunk #9086,693.005,Lowest
CryptoPunk #9087,70220.58,Highest
CryptoPunk #9087,57203.28,Lowest
CryptoPunk #9088,204208.83,Highest
CryptoPunk #9088,129618.34,Lowest
CryptoPunk #9089,78057.5067,Highest
CryptoPunk #9089,74.984,Lowest
CryptoPunk #9090,268800.5838,Highest
CryptoPunk #9090,16915.605,Lowest
CryptoPunk #9093,74980.01,Highest
CryptoPunk #9093,74980.01,Lowest
CryptoPunk #9094,96.76,Highest
CryptoPunk #9094,77.868,Lowest
CryptoPunk #9095,15724.34,Highest
CryptoPunk #9095,69.1981,Lowest
CryptoPunk #9097,239210.29,Highest
CryptoPunk #9097,239210.29,Lowest
CryptoPunk #9099,53900,Highest
CryptoPunk #9099,35854.9625,Lowest
CryptoPunk #9100,1146362,Highest
CryptoPunk #9100,1146362,Lowest
CryptoPunk #9101,132.0011,Highest
CryptoPunk #9101,132.0011,Lowest
CryptoPunk #9102,81679.2975,Highest
CryptoPunk #9102,135.4213,Lowest
CryptoPunk #9103,361206.432,Highest
CryptoPunk #9103,41846.625,Lowest
CryptoPunk #9105,94.0953,Highest
CryptoPunk #9105,94.0953,Lowest
CryptoPunk #9106,393272,Highest
CryptoPunk #9106,36155.3888,Lowest
CryptoPunk #9107,214.86,Highest
CryptoPunk #9107,214.86,Lowest
CryptoPunk #9108,433881.6,Highest
CryptoPunk #9108,355192.2,Lowest
CryptoPunk #9110,40614.8,Highest
CryptoPunk #9110,40614.8,Lowest
CryptoPunk #9111,38915.86,Highest
CryptoPunk #9111,38915.86,Lowest
CryptoPunk #9113,67177.88,Highest
CryptoPunk #9113,6826.1703,Lowest
CryptoPunk #9114,345.8636,Highest
CryptoPunk #9114,212.8083,Lowest
CryptoPunk #9117,48780.455,Highest
CryptoPunk #9117,146.792,Lowest
CryptoPunk #9119,481914.07,Highest
CryptoPunk #9119,55374.66,Lowest
CryptoPunk #9121,581337.1,Highest
CryptoPunk #9121,581337.1,Lowest
CryptoPunk #9123,383233.41,Highest
CryptoPunk #9123,55.2075,Lowest
CryptoPunk #9124,448476.55,Highest
CryptoPunk #9124,43.7775,Lowest
CryptoPunk #9125,76408.899,Highest
CryptoPunk #9125,1205.22,Lowest
CryptoPunk #9126,141474.5,Highest
CryptoPunk #9126,42.8275,Lowest
CryptoPunk #9129,1862201.43,Highest
CryptoPunk #9129,1862201.43,Lowest
CryptoPunk #9131,49.047,Highest
CryptoPunk #9131,49.047,Lowest
CryptoPunk #9132,5333.895,Highest
CryptoPunk #9132,367.94,Lowest
CryptoPunk #9135,60333.2091,Highest
CryptoPunk #9135,60333.2091,Lowest
CryptoPunk #9136,95216.28,Highest
CryptoPunk #9136,62457.1803,Lowest
CryptoPunk #9137,1236939,Highest
CryptoPunk #9137,1216991.8,Lowest
CryptoPunk #9138,487166.0201,Highest
CryptoPunk #9138,42.8275,Lowest
CryptoPunk #9139,53269.9567,Highest
CryptoPunk #9139,53269.9567,Lowest
CryptoPunk #914,46086.49,Highest
CryptoPunk #914,38652.545,Lowest
CryptoPunk #9140,5066.0289,Highest
CryptoPunk #9140,5066.0289,Lowest
CryptoPunk #9141,36790.8195,Highest
CryptoPunk #9141,34115.45,Lowest
CryptoPunk #9142,358135.95,Highest
CryptoPunk #9142,27.939,Lowest
CryptoPunk #9143,72430.1374,Highest
CryptoPunk #9143,74,Lowest
CryptoPunk #9145,33666.29,Highest
CryptoPunk #9145,33666.29,Lowest
CryptoPunk #9146,49031.62,Highest
CryptoPunk #9146,0,Lowest
CryptoPunk #9149,525.15,Highest
CryptoPunk #9149,0,Lowest
CryptoPunk #915,367833.7,Highest
CryptoPunk #915,97634.516,Lowest
CryptoPunk #9150,340198.1,Highest
CryptoPunk #9150,57450.3,Lowest
CryptoPunk #9152,70744.5908,Highest
CryptoPunk #9152,76.086,Lowest
CryptoPunk #9153,48542.88,Highest
CryptoPunk #9153,465.384,Lowest
CryptoPunk #9155,5830.8625,Highest
CryptoPunk #9155,302.4,Lowest
CryptoPunk #9157,394712.46,Highest
CryptoPunk #9157,64.504,Lowest
CryptoPunk #9158,18032.5,Highest
CryptoPunk #9158,14426,Lowest
CryptoPunk #9159,170624.2693,Highest
CryptoPunk #9159,0,Lowest
CryptoPunk #916,127158.04,Highest
CryptoPunk #916,25815.9,Lowest
CryptoPunk #9160,193567,Highest
CryptoPunk #9160,1060.9921,Lowest
CryptoPunk #9161,67140.65,Highest
CryptoPunk #9161,48584.9308,Lowest
CryptoPunk #9162,10259.775,Highest
CryptoPunk #9162,52.525,Lowest
CryptoPunk #9163,1187.076,Highest
CryptoPunk #9163,429.858,Lowest
CryptoPunk #9164,25215.32,Highest
CryptoPunk #9164,21025.746,Lowest
CryptoPunk #9167,11490.948,Highest
CryptoPunk #9167,7353.3,Lowest
CryptoPunk #9168,237049.77,Highest
CryptoPunk #9168,55801.385,Lowest
CryptoPunk #9170,18032.5,Highest
CryptoPunk #9170,18032.5,Lowest
CryptoPunk #9171,48004.616,Highest
CryptoPunk #9171,11394.37,Lowest
CryptoPunk #9173,90178.008,Highest
CryptoPunk #9173,44650.2,Lowest
CryptoPunk #9174,159216,Highest
CryptoPunk #9174,44288.1296,Lowest
CryptoPunk #9175,0,Highest
CryptoPunk #9175,0,Lowest
CryptoPunk #9176,31208.02,Highest
CryptoPunk #9176,31208.02,Lowest
CryptoPunk #9177,32563.26,Highest
CryptoPunk #9177,32563.26,Lowest
CryptoPunk #9178,180775.1,Highest
CryptoPunk #9178,18934.125,Lowest
CryptoPunk #9179,5241.7954,Highest
CryptoPunk #9179,5241.7954,Lowest
CryptoPunk #918,76600.4,Highest
CryptoPunk #918,76600.4,Lowest
CryptoPunk #9180,46.035,Highest
CryptoPunk #9180,46.035,Lowest
CryptoPunk #9181,86.245,Highest
CryptoPunk #9181,86.245,Lowest
CryptoPunk #9182,41943.0475,Highest
CryptoPunk #9182,421.586,Lowest
CryptoPunk #9183,360.9,Highest
CryptoPunk #9183,360.9,Lowest
CryptoPunk #9185,58.8335,Highest
CryptoPunk #9185,58.8335,Lowest
CryptoPunk #9187,25000.65,Highest
CryptoPunk #9187,64.504,Lowest
CryptoPunk #9188,94954.0944,Highest
CryptoPunk #9188,80203.432,Lowest
CryptoPunk #9189,440297,Highest
CryptoPunk #9189,16.038,Lowest
CryptoPunk #919,1787.65,Highest
CryptoPunk #919,1787.65,Lowest
CryptoPunk #9190,53031.4,Highest
CryptoPunk #9190,38876.9143,Lowest
CryptoPunk #9192,360121.434,Highest
CryptoPunk #9192,180.45,Lowest
CryptoPunk #9193,64815.1231,Highest
CryptoPunk #9193,0,Lowest
CryptoPunk #9194,23234.31,Highest
CryptoPunk #9194,23234.31,Lowest
CryptoPunk #9195,58.402,Highest
CryptoPunk #9195,58.402,Lowest
CryptoPunk #9197,389096.91,Highest
CryptoPunk #9197,183.6785002,Lowest
CryptoPunk #9198,217976.8,Highest
CryptoPunk #9198,70670.4,Lowest
CryptoPunk #920,711070.95,Highest
CryptoPunk #920,95750.5,Lowest
CryptoPunk #9200,467678.0801,Highest
CryptoPunk #9200,0,Lowest
CryptoPunk #9203,1964.4336,Highest
CryptoPunk #9203,0,Lowest
CryptoPunk #9204,55647.8208,Highest
CryptoPunk #9204,72.567,Lowest
CryptoPunk #9205,65052.1032,Highest
CryptoPunk #9205,323.5272,Lowest
CryptoPunk #9206,103807.39,Highest
CryptoPunk #9206,51870.28,Lowest
CryptoPunk #9207,0,Highest
CryptoPunk #9207,0,Lowest
CryptoPunk #9208,365370.96,Highest
CryptoPunk #9208,78.565,Lowest
CryptoPunk #921,58050.7433,Highest
CryptoPunk #921,58050.7433,Lowest
CryptoPunk #9210,73338.93,Highest
CryptoPunk #9210,39158,Lowest
CryptoPunk #9211,55224.4,Highest
CryptoPunk #9211,32973.88,Lowest
CryptoPunk #9212,462807.04,Highest
CryptoPunk #9212,220262,Lowest
CryptoPunk #9213,67.887,Highest
CryptoPunk #9213,67.887,Lowest
CryptoPunk #9214,144983.49,Highest
CryptoPunk #9214,75646.186,Lowest
CryptoPunk #9215,293776.5229,Highest
CryptoPunk #9215,293776.5229,Lowest
CryptoPunk #9216,53822.4,Highest
CryptoPunk #9216,281.88,Lowest
CryptoPunk #9217,406321.65,Highest
CryptoPunk #9217,465.384,Lowest
CryptoPunk #9218,235448.64,Highest
CryptoPunk #9218,56.441,Lowest
CryptoPunk #9219,340.85,Highest
CryptoPunk #9219,0,Lowest
CryptoPunk #9220,78865.8,Highest
CryptoPunk #9220,20905.275,Lowest
CryptoPunk #9223,558322.36,Highest
CryptoPunk #9223,120730.12,Lowest
CryptoPunk #9224,147283.3548,Highest
CryptoPunk #9224,67.869,Lowest
CryptoPunk #9225,309271,Highest
CryptoPunk #9225,74,Lowest
CryptoPunk #9226,5462.392,Highest
CryptoPunk #9226,5462.392,Lowest
CryptoPunk #9228,25602.125,Highest
CryptoPunk #9228,124.7025,Lowest
CryptoPunk #9229,248.61,Highest
CryptoPunk #9229,123.875,Lowest
CryptoPunk #923,262571.079,Highest
CryptoPunk #923,35713.4895,Lowest
CryptoPunk #9233,30817.0008,Highest
CryptoPunk #9233,78.694,Lowest
CryptoPunk #9234,48.818,Highest
CryptoPunk #9234,47.22,Lowest
CryptoPunk #9235,106.4525,Highest
CryptoPunk #9235,99.75,Lowest
CryptoPunk #9236,70312.365,Highest
CryptoPunk #9236,50558.233,Lowest
CryptoPunk #9239,43417.68,Highest
CryptoPunk #9239,13731.835,Lowest
CryptoPunk #924,664483.7972,Highest
CryptoPunk #924,20470.23,Lowest
CryptoPunk #9240,125567.6592,Highest
CryptoPunk #9240,125567.6592,Lowest
CryptoPunk #9241,0,Highest
CryptoPunk #9241,0,Lowest
CryptoPunk #9242,386799.7,Highest
CryptoPunk #9242,91207.44,Lowest
CryptoPunk #9243,28879.422,Highest
CryptoPunk #9243,531.541,Lowest
CryptoPunk #9245,387421.2,Highest
CryptoPunk #9245,0,Lowest
CryptoPunk #9246,306835.06,Highest
CryptoPunk #9246,306835.06,Lowest
CryptoPunk #9247,238076.5,Highest
CryptoPunk #9247,32831.05,Lowest
CryptoPunk #9248,53238.708,Highest
CryptoPunk #9248,49911.12,Lowest
CryptoPunk #9249,221363.1,Highest
CryptoPunk #9249,9693.06,Lowest
CryptoPunk #9250,2118.5432,Highest
CryptoPunk #9250,21.2658,Lowest
CryptoPunk #9251,0,Highest
CryptoPunk #9251,0,Lowest
CryptoPunk #9252,61439.68,Highest
CryptoPunk #9252,54.519,Lowest
CryptoPunk #9253,88699.68,Highest
CryptoPunk #9253,173.425,Lowest
CryptoPunk #9254,137923.7184,Highest
CryptoPunk #9254,37707.12,Lowest
CryptoPunk #9255,169677.72,Highest
CryptoPunk #9255,0,Lowest
CryptoPunk #9258,229514.56,Highest
CryptoPunk #9258,50899.8,Lowest
CryptoPunk #9259,140.35,Highest
CryptoPunk #9259,140.35,Lowest
CryptoPunk #926,1787.65,Highest
CryptoPunk #926,1787.65,Lowest
CryptoPunk #9260,470958.55,Highest
CryptoPunk #9260,45161.34,Lowest
CryptoPunk #9261,53166.1582,Highest
CryptoPunk #9261,35930.35,Lowest
CryptoPunk #9263,15129.2675,Highest
CryptoPunk #9263,56.441,Lowest
CryptoPunk #9265,0,Highest
